id_venta,fecha,producto,categoria,cantidad,precio_unitario,vendedor,region,metodo_pago,cliente_frecuente
940,2025-09-12,Funda protectora celular,Accesorios,4,5754.0,Luis Chinchilla,Heredia,Sinpe Móvil,Sí
972,2025-06-20,Monitor 24 pulgadas, Monitores,2,159903.0,Marisol Vargas,Alajuela,Sinpe Móvil,Sí
736,2025-06-19,Funda protectora celular,Accesorios,5,6807.0,MARISOL VARGAS,Guanacaste,Transferencia,No
31,2025-01-23,Audífonos inalámbricos,Audio,1,38100.0,Marisol Vargas,,Sinpe Móvil,No
655,2025-02-15,Celular gama media,Celulares,3,210295.0,Kevin Solano,Puntarenas,Efectivo,Sí
324,2025-08-19,Mouse inalámbrico,Accesorios,5,9601.0,Luis Chinchilla,Puntarenas,Transferencia,No
339,2025-09-18,Celular gama alta,Celulares,2,650129.0,KEVIN SOLANO,Limón,Sinpe Móvil,No
1142,2025-06-27,Laptop gamer 15 pulgadas,Laptops,1,1022284.0,Kevin Solano,Heredia,Transferencia,No
1014,2025-03-03,Parlante bluetooth,Audio,1,50263.0,Ana Rojas,Guanacaste,Efectivo,Sí
780,2025-08-17,Funda protectora celular,Accesorios,3,6841.0,Fabiola Araya,Heredia,Tarjeta,Sí
52,2025-03-11,Monitor 24 pulgadas,Monitores,4,122700.0,Marisol Vargas,Heredia,Transferencia,Sí
496,2025-01-06,Monitor 24 pulgadas,Monitores,3,155758.0,Ana Rojas,Alajuela,Tarjeta,No
37,2025-06-19,Mouse inalámbrico,Accesorios,4,7000.0,Marisol Vargas,Alajuela,Transferencia,Sí
598,2025-03-12,Monitor 24 pulgadas,Monitores,4,164142.0,Ana Rojas,San José,Efectivo,Sí
79,2025-02-28,Celular gama alta,Celulares,2,391100.0,Luis Chinchilla,Heredia,Transferencia,No
14,2025-01-01,Mouse inalámbrico,Accesorios,2,10400.0,Ana Rojas,Cartago,Transferencia,Sí
664,2025-01-14,Laptop 14 pulgadas,Laptops,2,421000.0,Kevin Solano,Alajuela,Sinpe Móvil,Sí
59,2025-05-18,Funda protectora celular,accesorios,1,4200.0,Ana Rojas,,Sinpe Móvil,Sí
564,2025-06-25,Monitor 24 pulgadas,Monitores,4,164899.0,Marisol Vargas,Guanacaste,Transferencia,No
222,2025-02-14,Celular gama media,Celulares,5,206959.0,Luis Chinchilla,Alajuela,Efectivo,Sí
177,2025-02-01,Funda protectora celular,Accesorios,3,5600.0,Fabiola Araya,Cartago,Sinpe Móvil,No
250,2025-06-23,Mouse inalámbrico,Accesorios,1,8141.0,Ana Rojas,Heredia,Sinpe Móvil,Sí
401,2025-02-08,Celular gama media,Celulares,2,278424.0,Fabiola Araya,Guanacaste,Sinpe Móvil,No
732,2025-07-13,Monitor 27 pulgadas curvo,Monitores,4,297076.0,Luis Chinchilla,Guanacaste,Sinpe Móvil,No
467,2025-07-07,Parlante bluetooth,Audio,4,,Fabiola Araya,Alajuela,Efectivo,No
988,2025-07-15,Mouse inalámbrico,Accesorios,4,10098.0,Ana Rojas,Guanacaste,Efectivo,Sí
1038,2025-02-11,Funda protectora celular,Accesorios,1,3234.0,Luis Chinchilla,San José,Transferencia,No
906,2025-04-30,Cargador portátil (power bank),accesorios,2,17224.0,Ana Rojas,Limón,Tarjeta,Sí
766,2025-02-14,Cargador portátil (power bank),Accesorios,1,9651.0,Kevin Solano,Heredia,Tarjeta,Sí
194,2025-08-17,Mouse inalámbrico,Accesorios,3,10100.0,  Fabiola Araya  ,Heredia,Sinpe Móvil,No
373,2025-05-16,Audífonos inalámbricos,Audio,1,18042.0,Fabiola Araya,Heredia,Tarjeta,Sí
393,2025-06-17,Monitor 24 pulgadas,Monitores,1,110541.0,Fabiola Araya,Puntarenas,Efectivo,No
579,2025-09-11,Funda protectora celular,Accesorios,-5,5601.0,Marisol Vargas,Alajuela,Transferencia,No
46,2025-06-12,Monitor 27 pulgadas curvo,Monitores,5,305900.0,Fabiola Araya,Limón,Sinpe Móvil,No
872,2025-03-20,Teclado mecánico,Accesorios,5,39038.0,Ana Rojas,Guanacaste,Efectivo,No
476,2025-05-05,Celular gama media,Celulares,1,227297.0,Luis Chinchilla,Puntarenas,Tarjeta,No
832,2025-01-17,Funda protectora celular,Accesorios,5,4832.0,Ana Rojas,Guanacaste,Tarjeta,No
658,2025-04-26,Funda protectora celular,Accesorios,-2,5321.0,Luis Chinchilla,Cartago,Tarjeta,No
25,2025-05-01,Laptop gamer 15 pulgadas,Laptops,1,1167900.0,Fabiola Araya,Alajuela,Tarjeta,No
621,2025-09-10,Teclado mecánico,Accesorios,2,37917.0,Marisol Vargas,Limón,Efectivo,Sí
460,2025-03-15,Celular gama alta,Celulares,3,649290.0,Kevin Solano,San José,Transferencia,No
790,2025-03-31,Celular gama alta,Celulares,4,580713.0,Kevin Solano,Heredia,Tarjeta,No
245,2025-04-26,Laptop gamer 15 pulgadas,Laptops,1,862424.0,Marisol Vargas,Heredia,Efectivo,Sí
883,2025-08-28,Laptop 14 pulgadas,Laptops,1,466622.0,Fabiola Araya,Limón,Transferencia,Sí
1067,2025-06-26,Teclado mecánico,Accesorios,4,33238.0,Marisol Vargas,Limón,Tarjeta,No 
139,2025-08-01,Laptop 14 pulgadas,Laptops,1,,Luis Chinchilla,Heredia,Tarjeta,No
480,2025-09-05,Celular gama alta,Celulares,2,680921.0,Kevin Solano,Heredia,Transferencia,Sí
567,2025-08-07,Teclado mecánico,Accesorios,4,28405.0,Fabiola Araya,San José,Efectivo,Sí
695,2025-03-13,Celular gama media,Celulares,1,238479.0,kevin solano,Cartago,Sinpe Móvil,No
207,2025-04-08,Celular gama alta,Celulares,5,391100.0,Kevin Solano,Alajuela,Efectivo,No
837,2025-05-19,Parlante bluetooth,Audio,2,40326.0,Fabiola Araya,Puntarenas,Efectivo,Sí
1026,2025-07-19,Parlante bluetooth,Audio,1,42810.0,Kevin Solano,Guanacaste,Tarjeta,No
1,27/02/2025,Cargador portátil (power bank),Accesorios,1,12600.0,Luis Chinchilla,Alajuela,Tarjeta,No
126,2025-08-20,Monitor 27 pulgadas curvo,Monitores,1,237900.0,Marisol Vargas,San José,Tarjeta,No
238,2025-05-31,Laptop 14 pulgadas,Laptops,4,417958.0,Luis Chinchilla,San José,Transferencia,Sí
878,2025-02-02,Teclado mecánico,Accesorios,5,39562.0,Ana Rojas,Heredia,Sinpe Móvil,Sí
694,2025-06-02,Celular gama media,Celulares,2,170240.0,Ana Rojas,Alajuela,Sinpe Móvil,No
968,2025-06-29,Laptop gamer 15 pulgadas,Laptops,5,852427.0,Ana Rojas,San José,Transferencia,Sí
1018,2025-04-13,Funda protectora celular,Accesorios,5,5045.0,Fabiola Araya,Alajuela,Efectivo,No
272,2025-08-24,Laptop gamer 15 pulgadas,Laptops,3,,Ana Rojas,Puntarenas,Tarjeta,Sí
302,2025-01-14,Laptop 14 pulgadas,Laptops,3,518191.0,Fabiola Araya,Guanacaste,Efectivo,Sí
585,2025-01-31,Mouse inalámbrico,Accesorios,3,12223.0,Ana Rojas,San José,Efectivo,Sí
60,2025-09-11,Laptop 14 pulgadas,Laptops,4,429100.0,Luis Chinchilla,Cartago,Transferencia,Sí
48,2025-06-21,Audífonos inalámbricos,Audio,1,31200.0,Luis Chinchilla,Alajuela,Efectivo,No
1098,2025-07-02,Celular gama media,Celulares,1,189131.0,Marisol Vargas,San José,Tarjeta,Sí
1132,2025-02-01,Teclado mecánico,Accesorios,1,35219.0,Ana Rojas,Limón,Transferencia,No
975,2025-01-16,Funda protectora celular,Accesorios,1,5434.0,Kevin Solano,Guanacaste,Sinpe Móvil,Sí
958,2025-06-19,Celular gama alta,Celulares,3,386850.0,Ana Rojas,Cartago,Tarjeta,No
1133,2025-01-14,Parlante bluetooth,Audio,3,34559.0,Fabiola Araya,Cartago,Transferencia,No
1121,2025-08-06,Laptop gamer 15 pulgadas,Laptops,4,832044.0,Marisol Vargas,Heredia,Transferencia,NO
747,2025-06-15,Monitor 27 pulgadas curvo,Monitores,1,291556.0,Marisol Vargas,Guanacaste,Sinpe Móvil,No
967,2025-03-02,Funda protectora celular,Accesorios,3,3902.0,Kevin Solano,Alajuela,Tarjeta,Sí
1089,2025-06-05,Laptop gamer 15 pulgadas,Laptops,4,1194075.0,Marisol Vargas,Cartago,Tarjeta,No
301,27/03/2025,Teclado mecánico,Accesorios,5,35538.0,Luis Chinchilla,Limón,Efectivo,no
92,2025-01-26,Cargador portátil (power bank),Accesorios,4,18700.0,Marisol Vargas,Limón,Efectivo,No
710,2025-07-03,Funda protectora celular,Accesorios,2,3975.0,Fabiola Araya,Alajuela,Efectivo,Sí
723,2025-03-29,Audífonos inalámbricos,Audio,3,23581.0,Fabiola Araya,Heredia,Transferencia,sí
800,2025-02-25,Audífonos inalámbricos,Audio,1,19856.0,Marisol Vargas,San José,Sinpe Móvil,Sí
448,03/02/2025,Parlante bluetooth,Audio,5,39892.0,Kevin Solano,Limón,Efectivo,Sí
1101,2025-03-12,Cargador portátil (power bank),Accesorios,5,12377.0,Fabiola Araya,Guanacaste,Transferencia,Sí
838,2025-01-05,Funda protectora celular,Accesorios,2,5181.0,Ana Rojas,Limón,Transferencia,No
372,2025-01-14,Laptop 14 pulgadas,Laptops,2,383566.0,Ana Rojas,Heredia,Transferencia,Sí
18,2025-01-17,Laptop gamer 15 pulgadas,Laptops,4,689000.0,Luis Chinchilla,Cartago,Sinpe Móvil,Sí
944,2025-01-26,Laptop 14 pulgadas,Laptops,1,480070.0,Ana Rojas,Puntarenas,Transferencia,Sí
976,2025-06-28,Monitor 24 pulgadas,Monitores,5,150227.0,Marisol Vargas,Alajuela,Sinpe Móvil,Sí
1003,2025-03-19,Celular gama alta,Celulares,4,487023.0,Ana Rojas,Cartago,Efectivo,No
1137,2025-01-12,Celular gama alta,Celulares,-3,489653.0,Fabiola Araya,Cartago,Tarjeta,No
1111,2025-09-14,Audífonos inalámbricos,Audio,5,20804.0,Marisol Vargas,Alajuela,Tarjeta,Sí
126,2025-08-20,Monitor 27 pulgadas curvo,Monitores,1,237900.0,Marisol Vargas,San José,Tarjeta,No
500,2025-08-17,Monitor 27 pulgadas curvo,Monitores,5,285969.0,Luis Chinchilla,Heredia,Tarjeta,Sí
77,2025-07-31,Monitor 27 pulgadas curvo,Monitores,1,257400.0,Fabiola Araya,Limón,Sinpe Móvil,No
919,2025-03-12,Laptop gamer 15 pulgadas,Laptops,5,966090.0,Ana Rojas,Limón,Efectivo,No
142,2025-08-23,Monitor 24 pulgadas,Monitores,1,168600.0,Kevin Solano,Puntarenas,Tarjeta,No
574,2025-03-12,Mouse inalámbrico,Accesorios,5,9032.0,Ana Rojas,,Efectivo,Sí
807,2025-04-16,Celular gama media,Celulares,3,205194.0,Luis Chinchilla,,Sinpe Móvil,No
636,2025-03-28,Cargador portátil (power bank),Accesorios,5,14198.0,Fabiola Araya,Guanacaste,Tarjeta,No
776,2025-07-02,Teclado mecánico,Accesorios,2,36755.0,Ana Rojas,Alajuela,Transferencia,Sí
544,2025-05-18,Laptop 14 pulgadas,Laptops,2,,Ana Rojas,San José,Sinpe Móvil,No
1045,2025-08-11,Laptop gamer 15 pulgadas,Laptops,3,860490.0,  Fabiola Araya  ,Alajuela,Tarjeta,Sí
16,05/08/2025,Teclado mecánico,Accesorios,5,43100.0,Luis Chinchilla,Guanacaste,Transferencia,No
424,2025-03-13,Parlante bluetooth,AUDIO,4,36804.0,Luis Chinchilla,Alajuela,Tarjeta,No
487,2025-03-22,Monitor 27 pulgadas curvo,Monitores,4,280983.0,  Fabiola Araya  ,Guanacaste,Efectivo,No
608,2025-06-08,Laptop 14 pulgadas,Laptops,1,502713.0,Ana Rojas,Limón,Efectivo,No
439,2025-02-10,Laptop 14 pulgadas,Laptops,3,538621.0,Kevin Solano,Guanacaste,Sinpe Móvil,Sí
755,2025-08-08,Cargador portátil (power bank),Accesorios,3,,Ana Rojas,Puntarenas,Transferencia,Si
36,2025-04-25,Celular gama alta,Celulares,1,417600.0,Marisol Vargas,Cartago,Tarjeta,No
936,2025-08-19,Laptop 14 pulgadas,Laptops,3,400474.0,Fabiola Araya,San José,Efectivo,No
970,2025-01-15,Audífonos inalámbricos,Audio,4,36679.0,Luis Chinchilla,Alajuela,Sinpe Móvil,Sí
230,2025-05-17,Laptop gamer 15 pulgadas,Laptops,1,1000657.0,Ana Rojas,Heredia,Efectivo,Sí
518,2025-03-10,Monitor 27 pulgadas curvo,Monitores,4,240800.0,Ana Rojas,Cartago,Tarjeta,No
332,2025-06-18,Audífonos inalámbricos,Audio,4,31648.0,Kevin Solano,San José,Sinpe Móvil,Sí
875,2025-09-08,Monitor 27 pulgadas curvo,Monitores,2,272537.0,MARISOL VARGAS,Cartago,Transferencia,No 
495,2025-05-08,Teclado mecánico,Accesorios,1,28955.0,Ana Rojas,Guanacaste,Transferencia,No
483,2025-05-29,Audífonos inalámbricos,Audio,1,,Luis Chinchilla,Cartago,Sinpe Móvil,No
216,2025-04-26,Funda protectora celular,Accesorios,1,7100.0,Ana Rojas,Guanacaste,Tarjeta,Sí
209,2025-07-09,Celular gama alta,Celulares,1,366000.0,Luis Chinchilla,Guanacaste,Efectivo,Sí
934,2025-06-15,Mouse inalámbrico,Accesorios,4,6664.0,Fabiola Araya,Heredia,Efectivo,No
65,2025-01-08,Audífonos inalámbricos,Audio,3,18800.0,Ana Rojas,San José,Transferencia,No
11,2025-08-05,Cargador portátil (power bank),Accesorios,2,14000.0,Fabiola Araya,,Transferencia,No
241,2025-02-27,Cargador portátil (power bank),Accesorios,3,19545.0,Kevin Solano,Puntarenas,Tarjeta,Sí
592,2025-08-22,Funda protectora celular,Accesorios,1,7862.0,Fabiola Araya,Puntarenas,Efectivo,No
794,2025-02-28,Teclado mecánico,Accesorios,4,36829.0,Fabiola Araya,Puntarenas,Efectivo,No
303,2025-05-05,Celular gama alta,Celulares,1,,Kevin Solano,Limón,Tarjeta,Sí
507,2025-08-18,Mouse inalámbrico,Accesorios,4,8979.0,Marisol Vargas,Puntarenas,Transferencia,Sí
454,2025-03-26,Monitor 24 pulgadas,Monitores,2,132586.0,Ana Rojas,Cartago,Transferencia,Sí
920,2025-09-26,Parlante bluetooth,Audio,2,36192.0,Ana Rojas,San José,Efectivo,No
952,2025-01-24,Mouse inalámbrico,Accesorios,3,8808.0,Ana Rojas,Alajuela,Efectivo,No
831,2025-09-19,Audífonos inalámbricos,Audio,3,24549.0,Marisol Vargas,Puntarenas,Tarjeta,No
356,2025-06-30,Laptop gamer 15 pulgadas,Laptops,2,1014675.0,Marisol Vargas,Cartago,Efectivo,Sí
146,2025-08-26,Cargador portátil (power bank),Accesorios,5,15200.0,Luis Chinchilla,Limón,Efectivo,Sí
351,2025-03-15,Celular gama alta,Celulares,2,517179.0,Kevin Solano,Guanacaste,Transferencia,Sí
619,2025-02-05,Mouse inalámbrico,Accesorios,4,12216.0,Kevin Solano,Cartago,Tarjeta,No
91,2025-02-24,Monitor 27 pulgadas curvo,Monitores,1,,  FABIOLA ARAYA  ,Cartago,Transferencia,Sí
310,2025-04-08,Monitor 27 pulgadas curvo,Monitores,1,,Fabiola Araya,Guanacaste,Efectivo,No
186,2025-09-26,Monitor 27 pulgadas curvo,Monitores,2,312000.0,Fabiola Araya,Heredia,Transferencia,Sí
913,2025-02-15,Funda protectora celular,Accesorios,2,4135.0,Fabiola Araya,Heredia,Tarjeta,Sí
857,2025-08-12,Mouse inalámbrico,Accesorios,4,8149.0,Fabiola Araya,Limón,Sinpe Móvil,Sí
745,2025-07-31,Audífonos inalámbricos,Audio,5,31800.0,marisol vargas,Cartago,Transferencia,Sí
120,2025-02-06,Parlante bluetooth,Audio,1,49700.0,Kevin Solano,San José,Sinpe Móvil,No
1051,2025-04-14,Monitor 24 pulgadas,Monitores,3,118905.0,Marisol Vargas,Alajuela,Transferencia,Sí
829,2025-02-24,Audífonos inalámbricos,Audio,1,37085.0,Fabiola Araya,Heredia,Tarjeta,Sí
482,2025-05-21,Monitor 27 pulgadas curvo,Monitores,3,228944.0,Marisol Vargas,Guanacaste,Sinpe Móvil,No
432,2025-06-30,Cargador portátil (power bank),Accesorios,5,,Ana Rojas,Limón,Sinpe Móvil,No
327,2025-05-28,Monitor 24 pulgadas,Monitores,4,118705.0,Kevin Solano,San José,Sinpe Móvil,No 
1097,2025-08-25,Teclado mecánico,Accesorios,2,30790.0,Luis Chinchilla,Cartago,Transferencia,No
173,2025-09-17,Parlante bluetooth,Audio,3,41300.0,Fabiola Araya,Cartago,Sinpe Móvil,No
20,2025-02-20,Laptop 14 pulgadas,Laptops,1,576600.0,Ana Rojas,Alajuela,Efectivo,Sí
1085,2025-09-09,Laptop gamer 15 pulgadas,Laptops,3,997618.0,Marisol Vargas,Alajuela,Transferencia,No
407,2025-02-13,Parlante bluetooth,Audio,5,43322.0,Luis Chinchilla,Puntarenas,Sinpe Móvil,No
1088,2025-03-25,Monitor 24 pulgadas,Monitores,4,161002.0,Fabiola Araya,Puntarenas,Tarjeta,Sí
980,2025-02-09,Celular gama media,Celulares,5,,Luis Chinchilla,Heredia,Sinpe Móvil,No
374,2025-08-18,Funda protectora celular, Accesorios,3,5612.0,Luis Chinchilla,Guanacaste,Efectivo,Sí
918,2025-03-20,Laptop gamer 15 pulgadas,Laptops,4,1184974.0,Marisol Vargas,Cartago,Sinpe Móvil,Sí
441,2025-01-30,Celular gama media,Celulares,1,240610.0,Fabiola Araya,Cartago,Efectivo,Sí
253,2025-04-20,Funda protectora celular,Accesorios,4,744.0,Ana Rojas,Guanacaste,Tarjeta,No
1053,2025-03-29,Celular gama media,Celulares,5,280968.0,ANA ROJAS,Alajuela,Sinpe Móvil,No
161,2025-04-11,Audífonos inalámbricos,Audio,2,31500.0,Luis Chinchilla,Guanacaste,Transferencia,No
111,2025-01-31,Celular gama media,celulares,2,234200.0,Marisol Vargas,Guanacaste,Tarjeta,No
292,2025-07-19,Mouse inalámbrico,Accesorios,5,12744.0,Luis Chinchilla,Limón,Sinpe Móvil,No
49,2025-08-27,Parlante bluetooth,Audio,1,28300.0,  KEVIN SOLANO  ,Heredia,Tarjeta,No
498,2025-04-24,Teclado mecánico,Accesorios,2,42190.0,Fabiola Araya,Puntarenas,Sinpe Móvil,No
19,2025-05-05,Monitor 27 pulgadas curvo,Monitores,3,295000.0,Luis Chinchilla,San José,Tarjeta,No
1056,2025-01-21,Cargador portátil (power bank),Accesorios,4,17802.0,Marisol Vargas,Alajuela,Sinpe Móvil,No
923,2025-04-05,Audífonos inalámbricos,Audio,1,33299.0,Marisol Vargas,Heredia,Transferencia,Sí
1103,2025-02-09,Funda protectora celular,Accesorios,1,,Luis Chinchilla,Guanacaste,Transferencia,No
874,2025-03-10,Parlante bluetooth,Audio,3,51656.0,Fabiola Araya,San José,Sinpe Móvil,No
264,2025-04-18,Monitor 24 pulgadas,Monitores,3,124252.0,Kevin Solano,Heredia,Sinpe Móvil,No
115,2025-03-15,Celular gama media,Celulares,2,210100.0,Luis Chinchilla,Guanacaste,Tarjeta,Sí
716,2025-09-19,Laptop 14 pulgadas,Laptops,5,408256.0,Luis Chinchilla,Limón,Tarjeta,No
2,2025-02-17,Laptop 14 pulgadas,Laptops,1,516400.0,Ana Rojas,Puntarenas,Efectivo,No
136,2025-04-10,Monitor 27 pulgadas curvo,Monitores,1,313100.0,Kevin Solano,Heredia,Transferencia,No
134,2025-06-22,Cargador portátil (power bank),Accesorios,4,,Fabiola Araya,Heredia,Efectivo,Sí
237,2025-01-06,Monitor 27 pulgadas curvo,Monitores,1,283808.0,Marisol Vargas,Limón,Transferencia,No
485,03/05/2025,Laptop 14 pulgadas,Laptops,2,392184.0,Marisol Vargas,Puntarenas,Efectivo,Sí
949,2025-06-12,Celular gama alta,Celulares,3,538379.0,Marisol Vargas,Cartago,Efectivo,No
324,2025-08-19,Mouse inalámbrico,Accesorios,5,9601.0,Luis Chinchilla,Puntarenas,Transferencia,No
428,2025-08-08,Monitor 24 pulgadas,Monitores,1,153037.0,Ana Rojas,,Sinpe Móvil,Si
801,2025-02-19,Celular gama alta,Celulares,2,522037.0,Marisol Vargas,Heredia,Tarjeta,Sí
1040,2025-03-31,Laptop gamer 15 pulgadas,Laptops,5,1042754.0,Marisol Vargas,Puntarenas,Sinpe Móvil,Sí
430,2025-01-23,Funda protectora celular,Accesorios,4,7811.0,Kevin Solano,,Tarjeta,No
1102,2025-04-22,Laptop 14 pulgadas,Laptops,2,500812.0,Ana Rojas,Limón,Tarjeta,No
827,18/05/2025,Laptop gamer 15 pulgadas,Laptops,2,1173030.0,Ana Rojas,Guanacaste,Efectivo,Sí
1036,2025-08-01,Audifonos inalambricos,Audio,2,31711.0,Marisol Vargas,Puntarenas,Sinpe Móvil,Sí
1092,2025-06-05,Monitor 24 pulgadas,Monitores,4,149150.0,Fabiola Araya,Puntarenas,Tarjeta,Sí
1138,2025-04-16,Laptop 14 pulgadas,Laptops,3,499216.0,Kevin Solano,Puntarenas,Transferencia,No
231,2025-07-14,Funda protectora celular,Accesorios,3,7851.0,Marisol Vargas,Puntarenas,Transferencia,Sí
672,2025-08-11,Laptop 14 pulgadas,Laptops,2,619345.0,Ana Rojas,Limón,Transferencia,No
646,2025-04-07,Celular gama alta,Celulares,4,543901.0,Ana Rojas,Guanacaste,Tarjeta,Sí
493,2025-06-22,Cargador portátil (power bank),Accesorios,3,15813.0,Ana Rojas,Puntarenas,Sinpe Móvil,No
397,2025-07-05,Parlante bluetooth,Audio,1,36411.0,Luis Chinchilla,Puntarenas,Sinpe Móvil,No
592,2025-08-22,Funda protectora celular,Accesorios,1,7862.0,Fabiola Araya,Puntarenas,Efectivo,No
1094,2025-09-09,Audífonos inalámbricos,Audio,2,15683.0,Kevin Solano,Guanacaste,Tarjeta,NO
1050,2025-08-21,Celular gama alta,celulares,2,492819.0,Ana Rojas,Guanacaste,Efectivo,No
141,2025-02-10,Laptop 14 pulgadas,Laptops,1,438200.0,  LUIS CHINCHILLA  ,Puntarenas,Sinpe Móvil,Sí
535,2025-02-11,Monitor 24 pulgadas,Monitores,1,116545.0,Fabiola Araya,Guanacaste,Sinpe Móvil,Sí
889,2025-06-16,Teclado mecánico,Accesorios,3,31835.0,Fabiola Araya,Limón,Transferencia,Sí
626,2025-02-01,Celular gama alta,Celulares,4,583606.0,ANA ROJAS,Puntarenas,Transferencia,No
677,2025-09-06,Celular gama media,Celulares,5,232210.0,Luis Chinchilla,Puntarenas,Transferencia,No
610,2025-03-01,Mouse inalámbrico,Accesorios,4,10541.0,Luis Chinchilla,Cartago,Efectivo,Sí
839,2025-05-09,Monitor 24 pulgadas,Monitores,5,170095.0,Luis Chinchilla,Guanacaste,Tarjeta,Sí
572,2025-03-30,Celular gama alta,Celulares,3,668165.0,Marisol Vargas,Alajuela,Efectivo,No
321,2025-07-14,Monitor 27 pulgadas curvo,Monitores,4,306033.0,Kevin Solano,Limón,Sinpe Móvil,No
1104,2025-07-05,Parlante bluetooth,Audio,2,48962.0,Marisol Vargas,Heredia,Transferencia,Sí
1093,2025-05-15,Audífonos inalámbricos,Audio,3,37945.0,Fabiola Araya,Alajuela,Transferencia,No
